Time[ms],Latitude,Longitude,Speed[m/s],Distance,Altitude[m],Accuracy[m],Flag,Acceleration[m/s^2],AccWork[J],AeroWork[J],GradeWork[J],RollWork[J],StandStillWork[J],TotalWork[J],StandStillTime[s],Fuel[l],CO2[kg],AccECE[%],AeroECE[%],STSECE[%],WorkECE[%]
1762456506389,12.5342393,-70.0510383,0.14,14.512400000000001,8.543980498753122,19.1,0,-0.0001929384526336098,-19,0,-0.08531125970098685,7175,565568,572723.9146887403,103.66,0.02915871999677929,0.07767883007142004,0.9258834258909993,0.4970330236289213,300,300
1762456546492,12.5342505,-70.0510433,0.9,36.0927,8.544015432664416,19.2,0,0.018951200658304863,2489,77,2.159020519727065,17845,0,20413.159020519728,0,0.001039281882357839,0.002768646934601283,1.813529003729843,0.58083951733953,300,299.2956980432009
1762456686529,12.5342945,-70.0510562,1.91,267.47067,8.544168488890001,18.4,0,0.007212379585395287,8940,2584,9.459333909838806,132243,0,143776.45933390985,0,0.007319997318645621,0.019500472856871936,3.1442971953281926,3.1970874108705893,300,176.6757624276186
1762456825924,12.5342417,-70.0510486,9.73,1356.3133500000001,8.543966370177493,11.4,0,0.05609957315542164,286728,340122,-12.491542789136957,670593,0,1297430.5084572108,0,0.06605523523833143,0.17597114667491492,15.235069885171242,53.52894141852842,0,50.413018827874254
1762456850919,12.5342439,-70.0510386,9.38,234.45310000000003,8.543998953709455,11.5,0,-0.014002800560112008,-21069,54640,2.0137600258134825,115919,0,149492.01376002582,0,0.007610989622028033,0.02027567635308268,12.837454968075754,47.853234079148656,0,45.98816708463456
1762456875961,12.5342383,-70.0510464,9.14,228.88388000000003,8.543957363503246,11.5,0,-0.009583899049596686,-14002,50647,-2.570399514319533,113165,0,149807.4296004857,0,0.007627048183472103,0.020318456360769684,11.046193004698873,43.328312547695916,0,42.46126194753297
1762456892059,12.5342418,-70.0510388,9.77,157.27746,8.543989739319294,11.5,0,0.03913529631010058,37526,39765,2.0009225591927446,77761,0,155054.00092255918,0,0.007894163455245965,0.021030051444775252,11.334197013131975,36.371641072274834,0,42.64348049705477
1762456906626,12.5342395,-70.0510448,7.94,115.66198000000001,8.543966108026744,11.5,0,-0.1256264158714903,-102090,19314,-1.4604847734338477,57186,0,0,0,0,0,10.485987925002602,33.58908006710578,0,39.3660320460864
1762456962228,12.5342402,-70.0510415,7.47,415.34693999999996,8.543976752044394,11.5,0,-0.008452933347721316,-22815,61390,0.6578322227918676,205357,0,243932.6578322228,0,0.012419184681096386,0.033084707990440776,6.378934517781756,29.185227236555694,0,31.932753602132554
1762457047291,12.5342415,-70.0510383,0.19,16.16197,8.54398966101838,11.4,0,-0.0855836262534827,-175660,1,0.7978133192418683,7990,464103,464103,85.063,0.023628574046920817,0.06294652126099706,10.124543898542319,31.498659127379348,300,46.40261175368301
1762457066444,12.5342423,-70.0510415,0.23,4.40519,8.543985497732727,11.4,0,0.0020884456743068976,52,0,-0.2573035431644968,2178,104498,106727.74269645683,19.153,0.0054337601161034135,0.014475536949299494,3.0403786959779615,68.2653117820394,300,67.18444898456896
1762457257864,12.5342394,-70.0510382,0.35,66.99699999999999,8.543981149433272,11.5,0,0.0006268937415108138,219,21,-0.26873795125533206,33124,0,33363.73126204874,0,0.001698625939946274,0.004525139504016874,0.26447102406355644,0.11167057441209562,300,159.22450635197967
1762457650496,12.5342488,-70.0510474,2.36,0,8.543998749216094,11.4,0,0,0,0,0,0,0,0,392.632,0,0,300,300,,300
1762457667740,12.534239,-70.0510525,0.07,1.2070800000000002,8.543945992877717,11.5,0,-0.1327998144282069,-17529,0,-3.26049998071251,596,0,0,17.244,0,0,0,0.005369849611680121,0,0
1762458016031,12.5342468,-70.0510487,2.77,0,8.543987375079546,11.5,0,0,0,0,0,0,0,0,348.291,0,0,300,300,,300
1762458038221,12.534245,-70.0510356,2.72,60.35680000000001,8.544010561970744,11.5,0,-0.0022532672374943586,-865,1182,1.4330194367210682,29841,0,30159.43301943672,0,0.0015354875885588096,0.004090538935920669,0,8.10781538103147,0,17.811842150466205
1762458050609,12.5342419,-70.051041,1.95,24.1566,8.543985002959765,11.5,0,-0.062156926057475,-11328,243,-1.5796235555216498,11943,0,856.4203764444792,0,0.00004360237335270441,0.00011615672261160456,0,6.981438098175728,0,14.75297555388339
1762458062917,12.5342376,-70.0510399,1.93,23.75444,8.543969671557626,11.5,0,-0.001624959376015601,-245,234,-0.9475266463929444,11744,0,11732.052473353608,0,0.000597306353522809,0.0015912241257847633,0,6.345304432562421,0,17.06051608413837
1762458075269,12.5342429,-70.051048,2.09,25.81568,8.543972772766928,11.4,0,0.012953367875647662,2026,298,0.19166403847935953,12763,0,15087.191664038479,0,0.0007681243719472181,0.002046283326867389,1.43302060341723,6.045267128071403,0,19.697767631978248
1762458088502,12.5342455,-70.0510394,2.29,30.30357,8.544003743538575,11.4,0,0.01511373082445403,2759,420,1.9140866000884815,14982,0,18162.91408660009,0,0.000924716626272813,0.002463445092390774,2.760762489843769,5.990273522456687,0,22.146178494846616
1762458100730,12.5342419,-70.0510382,1.9,23.2332,8.543991561124322,11.5,0,-0.031894013738959774,-5148,222,-0.7529097480468181,11487,0,6560.2470902519535,0,0.00033399759134958214,0.0008897695833552869,2.4188946296084057,5.738386619157653,0,21.569079129672417
1762458152672,12.5342453,-70.0510405,3.19,165.69498,8.544000334072472,11.5,0,0.02483539332332217,20683,4466,0.5421945144694291,81923,0,107072.54219451448,0,0.005451314668586798,0.014522302277115233,6.8362121613028055,8.277155438212807,0,29.73082300928878
1762458187017,12.5342427,-70.0510434,2.63,90.32735,8.543982713488326,11.4,0,-0.016305139030426557,-10267,1654,-1.0890049619481204,44660,0,36045.91099503805,0,0.0018351820113961207,0.004888924878359266,5.444332975826317,8.13524151706134,0,28.875726325585514
1762458205018,12.5342368,-70.0510449,2.23,40.142230000000005,8.543954629861283,11.4,0,-0.022220987722904276,-6124,528,-1.7356524021650586,19847,0,14249.264347597835,0,0.0007254635237250444,0.0019326348272035185,4.992587398195673,7.912411003335307,0,28.308707830117307
1762458224394,12.5342354,-70.0510472,2.48,48.05248,8.543943413372936,11.4,0,0.012902559867877786,3709,782,-0.6932126292553704,23758,0,28248.306787370744,0,0.0014381876622765323,0.003831331932304682,5.202897510230464,7.447659730116346,0,27.94838592027105
1762458242154,12.5342364,-70.0510428,2.17,38.5392,8.543957882255192,11.4,0,-0.017454954954954957,-4541,480,0.8942203300594826,19054,0,14993.89422033006,0,0.0007633743799043895,0.0020336293480652935,4.851348143838628,7.513065151297399,0,29.1432017666494
1762458249153,12.5342408,-70.0510411,0.11,0.76989,8.543980187653368,11.5,0,-0.2943277611087298,-14795,0,1.3785405234468444,380,38186,38186,6.999,0.0019441389703486476,0.005179186217008798,4.8448086571296685,7.439232713129866,24.611694762218914,33.04089864918855
1762458259928,12.5342491,-70.0510456,0.09,0.96975,8.544004214650094,11.5,0,-0.0018561484918793506,-13,0,1.4849404786837967,479,58788,59255.48494047869,10.775,0.003016835947197717,0.008036850963334717,5.407023852058865,7.400639449222693,62.50181972113907,38.27511163627232
1762458330518,12.5342532,-70.051045,0.12,8.4708,8.54402269585372,11.1,0,0.00042498937526561835,19,0,1.1421938276508572,4188,385139,389347.14219382766,70.59,0.01982257770211325,0.052807346998429705,3.1519565198647688,6.644847806105866,300,83.67787725293643
1762458350449,12.5342358,-70.051053,0.36,7.17516,8.543931496494999,11.3,0,0.012041543324469418,362,2,-5.63639396702952,3547,0,3905.3636060329704,0,0.00019883123605169485,0.0005296864128417152,1.1629545469292033,3.988519753638595,300,76.77852593128559
1762458357049,12.5342562,-70.0510477,0.34,2.244,8.544028866199035,10.9,0,-0.0030303030303030247,-45,0,6.017739818568402,1109,0,1070.0177398185683,0,0.00005447711692624675,0.00014512703949152135,5.839065685849206,7.7785824955868375,300,91.48831867092464
1762458364064,12.5342355,-70.0510499,0.31,2.1746499999999997,8.543937506800582,11.5,0,-0.004276550249465435,-62,0,-5.646284902622001,1075,0,1007.353715097378,0,0.00005128674421113238,0.00013662788657845668,5.807678725165696,7.260220578656644,300,90.16124378504323
1762458385415,12.534261,-70.0510435,0.33,7.04583,8.544058696953293,11,0,0.000936724275209593,40,2,7.489915008022181,3483,0,3532.4899150080223,0,0.00017984736044965896,0.0004791133682378915,5.717553415846388,6.326801691251033,300,86.83187572041714
1762458399034,12.534248,-70.0510515,0.14,1.9066600000000002,8.54398581467229,11.4,0,-0.013951097731110949,-282,0,-4.504343612841822,942,74305,74960.49565638715,13.619,0.003816414938517592,0.010166929396210866,1.58130840874573,5.064323276574415,300,118.95777789869545
1762458405487,12.5342383,-70.0510527,0.17,1.09701,8.543942609530141,11,0,0.004649000464900046,29,0,-2.670207400197242,542,35207,35775.329792599805,6.453,0.0018214060867037206,0.004852225814978712,2.437652064188742,4.655969854881223,300,152.7736579108337
1762458418799,12.5342481,-70.0510414,0.15,1.9968,8.544009887450208,11.3,0,-0.0015024038461538475,-21,0,4.157977293900757,987,72630,73600.1579772939,13.312,0.003747156951434399,0.009982426118621239,0.9235362168817152,3.3213302119492716,300,164.38191368612672
1762458451385,12.5342388,-70.0510488,0.19,6.191339999999999,8.543953825015755,11.5,0,0.0012275210212974901,42,0,-3.464826636498572,3061,177789,180888.5351733635,32.586,0.009209460287011417,0.024534002204598417,1.1727887057392197,0.07224180652054756,300,300
1762458477468,12.5342659,-70.0510575,0.41,10.694029999999998,8.544046310847328,10.8,0,0.008434612582908407,415,4,5.7159018486894695,5287,0,5711.715901848689,0,0.00029079687509412104,0.0007746828752507385,1.7206865173690782,0.09681859031464035,300,249.332266577766
1762458483618,12.534233,-70.0510557,0.57,3.5055,8.543913514486071,11.1,0,0.02601626016260162,493,3,-8.207213514750137,1733,0,2220.79278648525,0,0.00011306577806722719,0.00030120723277109326,2.4809994022864137,0.11365980957375166,300,234.9241698034605
1762458490472,12.5342465,-70.0510331,0.4,2.7416,8.544022665394316,11.5,0,-0.024803034724248604,-520,1,6.745853582219993,1355,0,842.74585358222,0,0.00004290617126823781,0.00011430204025858553,2.3568541190389993,0.11648061480581844,300,219.9213795288467
1762458496622,12.5342494,-70.0510429,0.17,1.0455,8.54401178826027,11.3,0,-0.03739837398373984,-413,0,-0.6722395153842201,516,33554,33656.327760484615,6.15,0.001713522715078436,0.004564824512968954,2.31097553486437,0.11474361370869271,300,218.8532627537508
1762458529438,12.5342373,-70.0510478,0.2,6.563200000000001,8.543949920422243,11.5,0,0.0009141882008776206,34,0,-3.8236179936291284,3245,179044,182319.17638200638,32.816,0.009282297591948027,0.024728040784949546,2.110582652093613,0.1061546429989946,300,213.22627477706627
