Time[ms],Latitude,Longitude,Speed[m/s],Distance,Altitude[m],Accuracy[m],Flag,Acceleration[m/s^2],AccWork[J],AeroWork[J],GradeWork[J],RollWork[J],StandStillWork[J],TotalWork[J],StandStillTime[s],Fuel[l],CO2[kg],AccECE[%],AeroECE[%],STSECE[%],WorkECE[%]
1759840817983,12.5339033,-70.0526367,3.46,3.4634599999999995,7.038879398620175,1.9,0,0.3296703296703298,6850,109,4.389856256550104,1712,0,8675.38985625655,0,0.0004416844786706047,0.001176647451178491,154.84918115715757,41.14725158208304,300,139.1674217930707
1759840818982,12.53393,-70.0526567,3.75,3.74625,7.038943253904016,1.9,0,0.29029029029029035,6586,139,3.9464481072258057,1852,0,8580.946448107225,0,0.00043687614288587603,0.0011638380446479738,155.14223629830482,40.51252652031891,300,139.39841922060842
1759840819983,12.5339717,-70.05267,4.04,4.04404,7.039084266984069,1.9,0,0.2897102897102898,7116,174,8.71503138655595,1999,0,9297.715031386557,0,0.00047336851536466257,0.001261053724931461,155.44660279059448,39.925777614637596,300,139.67283592300774
1759840820982,12.5340167,-70.0526783,4.52,4.515479999999999,7.039250409011139,1.9,0,0.48048048048048003,12942,244,10.268075698965617,2232,0,15428.268075698965,0,0.0007854893733554783,0.0020925436906189944,158.72166059868727,39.432288285466214,300,141.51875448445986
1759840821983,12.534065,-70.052685,5.03,5.03503,7.039433874242782,1.9,0,0.5094905094905102,15342,337,11.338701711248023,2489,0,18179.338701711247,0,0.0009255528420144614,0.0024656727711265254,162.68436575823907,39.076163200431694,299.82480556687096,143.81520845017423
1759840822982,12.5341183,-70.0526967,5.75,5.74425,7.039626475443576,1.9,0,0.7207207207207205,24449,503,11.90333201268574,2840,0,27803.903332012687,0,0.0014155620383274623,0.00377105727010436,170.76745789462012,38.98078137801534,295.4827311016293,148.38645241682113
1759840823983,12.5341767,-70.0527083,6.14,6.146139999999999,7.039840388173111,1.9,0,0.38961038961038935,14606,613,13.220448423456661,3038,0,18270.220448423457,0,0.0009301798452480171,0.0024779991077407176,172.65989390371942,39.061642404192945,291.2563016282896,149.86217899326203
1759840824982,12.5342333,-70.0527283,6.72,6.71328,7.040027580107498,1.9,0,0.5805805805805807,23495,803,11.569023120918999,3319,0,27628.56902312092,0,0.0014066353567489876,0.003747276590379303,178.46694825419485,39.441866866749734,287.1571631801385,153.51185946777102
1759840825982,12.5342917,-70.05275,6.74,6.74,7.040218326203082,1.9,0,0.020000000000000462,847,811,11.788680945343927,3332,0,5001.788680945344,0,0.0002546528124463049,0.0006783950923569563,172.58527200787742,39.807113029913076,283.1678719242671,150.96278767819408
1759840826982,12.5343483,-70.052775,7.2,7.2,7.04039408361303,1.9,0,0.45999999999999996,20199,988,10.8623352070517,3559,0,24756.86233520705,0,0.0012604300227683613,0.0033577855806549146,175.9834816815999,40.42531024256936,279.28790327550075,153.413113511118
