Time[ms],Latitude,Longitude,Speed[m/s],Distance,Altitude[m],Accuracy[m],Flag,Acceleration[m/s^2],AccWork[J],AeroWork[J],GradeWork[J],RollWork[J],StandStillWork[J],TotalWork[J],StandStillTime[s],Fuel[l],CO2[kg],AccECE[%],AeroECE[%],STSECE[%],WorkECE[%]
1761056566856,12.5253733,-70.04314,6.82,6.82,14.025735266010136,1.8,0,0.1900000000000004,8049,840,-43282.37849744744,3371,0,0,0,0,0,85.06430119511549,55.755813153903745,0,58.094903308204735
1761056567855,12.525315,-70.0431483,6.44,6.43356,11.625478514171245,1.8,4,-0.3803803803803803,-15873,706,0,3180,0,0,0,0,0,84.1543045779102,55.60351712571465,0,57.54176784618883
1761056568856,12.5252617,-70.04313,5.92,5.92592,11.925303164806962,1.8,0,-0.51948051948052,-20246,550,18530.062883239214,2929,0,1763.062883239214,0,0.00008976167334836335,0.00023912509780003998,83.36042969591344,55.49199746184904,0,57.06624937911803
1761056569856,12.5252017,-70.0430967,5.79,5.79,11.125134897512293,1.8,0,-0.1299999999999999,-4796,514,-49452.79942361245,2862,0,0,0,0,0,82.60583748398854,55.39192676429333,0,56.61524367970346
1761056570856,12.5251533,-70.04305,5.99,5.99,10.825044587581312,1.9,0,0.20000000000000018,7421,569,-18546.48142466444,2961,0,0,0,0,0,82.92669100103431,55.27442614747725,0,56.145067392427606
1761056571855,12.5250983,-70.042985,7.51,7.50249,10.324969280902119,1.9,0,1.5215215215215212,64637,1120,-30906.154178694163,3709,0,38559.84582130583,0,0.0019631723393871083,0.005229891112127257,91.32978687764249,55.08963143640446,0,62.17027675143595
1761056572855,12.52504,-70.04292,8.47,8.47,10.424880542136435,2,0,0.9600000000000009,48323,1609,6174.815678064462,4187,0,60293.815678064464,0,0.0030696998043980355,0.008177680278916367,96.96328294464725,54.92699144323437,0,66.45708840538694
1761056573855,12.5249833,-70.04287,9.02,9.02,9.624764006126949,2,0,0.5499999999999989,30301,1943,-49449.60227499431,4459,0,0,0,0,0,99.75772749623552,54.802477749663595,0,65.48799586980196
1761056574856,12.5249283,-70.042805,9,9.008999999999999,9.924688732588677,1.9,0,-0.019980019980019557,-1136,1932,18536.24786951423,4454,0,23786.24786951423,0,0.0012110137600559133,0.0032261406567889533,98.23631608330145,54.68008328513433,0,65.03190689780357
1761056575855,12.5248733,-70.0427417,8.78,8.77122,9.824609579919661,1.9,0,-0.22022022022022086,-12322,1791,-6185.191872403204,4336,0,0,0,0,0,96.80760502325994,54.54688215046942,0,64.14373731723934
1761056576855,12.5248233,-70.04267,8.68,8.68,10.424570026053232,1.9,0,-0.09999999999999964,-5500,1732,37079.35545239305,4291,0,37602.35545239305,0,0.0019144242552741652,0.005100026216050376,95.4379648823036,54.41173839244834,0,63.338718430482075
1761056577856,12.5247733,-70.0426033,8.43,8.438429999999999,10.224519041348959,1.9,0,-0.2497502497502498,-13475,1588,-12363.751007678175,4172,0,0,0,0,0,94.15287671191294,54.268589916791335,0,62.54001548097905
1761056578855,12.52472,-70.042545,8.46,8.451540000000001,9.624435399511935,1.9,0,0.030030030030031168,1596,1602,-37086.96931645361,4178,0,0,0,0,0,93.10964917333074,54.13085733818658,0,61.758933663631545
1761056579856,12.5246683,-70.042485,8.22,8.22822,9.124362175412951,1.9,0,-0.23976023976024,-12611,1472,-30906.02546898947,4068,0,0,0,0,0,91.92692066202312,53.988143571982306,0,61.02524451543907
1761056580856,12.5246183,-70.0424333,7.99,7.99,7.924276886485714,1.9,0,-0.23000000000000043,-11745,1351,-74168.87111157004,3950,0,0,0,0,0,90.8157456126199,53.843836371422846,0,60.33722132991056
1761056581856,12.524575,-70.0423817,7.26,7.26,6.224218661586168,2,0,-0.7300000000000004,-35068,1013,-105068.69847346668,3589,0,0,0,0,0,89.85760565079126,53.702054340451646,0,59.75078987384035
1761056582856,12.524535,-70.0423317,6.32,6.32,5.624170219545075,2,0,-0.9399999999999995,-40211,668,-37084.79386346566,3124,0,0,0,0,0,89.0792802617473,53.59450232490376,0,59.284593441320034
1761056583856,12.524505,-70.0423,5.08,5.08,4.724120616054893,1.9,0,-1.2400000000000002,-44529,347,-55625.765644503685,2511,0,0,0,0,0,88.5218113145693,53.578077525906465,0,58.96708895855768
1761056584855,12.5244817,-70.0422717,4.38,4.37562,6.124090515548598,1.9,4,-0.7007007007007009,-20860,222,0,2163,0,0,0,0,0,88.08683826841644,53.63130963673372,0,58.73146197079642
1761056585855,12.5244433,-70.04226,4.36,4.36,7.823960946036472,1.9,4,-0.019999999999999574,-551,219,0,2155,0,1823,0,0.00009281321277289019,0.0002472543988269795,87.65770248417478,53.68366968108892,0,58.64924060812407
1761056586855,12.5244083,-70.0422683,3.87,3.87,8.223799494421147,1.9,0,-0.4900000000000002,-12704,153,24711.22180581809,1913,0,14073.221805818092,0,0.0007165007843463918,0.0019087580894987877,87.31090408171566,53.790378034145505,0,58.47033070671797
1761056587855,12.5243883,-70.0422967,4.56,4.56,8.12365317315938,1.9,0,0.6899999999999995,18322,251,-6189.343092941043,2254,0,14637.656907058958,0,0.0007452375013776349,0.0019853127036700193,89.11261000970548,53.81471341173197,0,59.92621122729551
1761056588856,12.52435,-70.042335,5.66,5.66566,7.3234098750511905,1.9,0,1.0989010989010997,35412,480,-49457.4365529804,2801,0,0,0,0,0,92.80195584344789,53.739631109107755,0,59.54140929756654
1761056589856,12.5243033,-70.04237,6.47,6.47,7.0231401253466075,1.9,0,0.8099999999999996,30949,717,-18557.57134099234,3198,0,16306.428659007659,0,0.0008301985917138959,0.0022116490483258186,95.75597476430414,53.619431558541976,0,61.89632796850199
1761056590855,12.5242533,-70.042415,6.99,6.98301,6.622834350427961,1.9,0,0.520520520520521,22047,903,-24740.097807297083,3452,0,1661.902192702917,0,0.00008461134493640624,0.00022540462291058624,97.4987852811412,53.48529400476589,0,63.47424860508396
1761056591855,12.5241983,-70.0424567,7.44,7.44,6.92251603842621,1.9,0,0.4500000000000002,20454,1090,18521.227363355734,3678,0,43743.227363355734,0,0.002227070471008254,0.005932915734765989,98.93929405621397,53.34896325387631,0,64.87709151907977
1761056592856,12.5241367,-70.042505,8.05,8.05805,7.422156194789935,1.9,0,0.6093906093906097,29764,1383,30879.26058374729,3984,0,66010.2605837473,0,0.003360737444187199,0.0089530045513147,101.3369658884415,53.223444013084794,0,66.95986642655197
1761056593856,12.52407,-70.04256,8.71,8.71,7.721760783930609,1.9,0,0.6600000000000001,34844,1750,18516.4624226611,4306,0,59416.462422661105,0,0.0030250316889999336,0.008058684419495823,104.15432069278798,53.128747496277484,0,69.36779086651471
1761056594855,12.5239967,-70.04262,8.69,8.68131,7.321327702965569,1.9,0,-0.020020020020021373,-1097,1736,-24747.9657028824,4292,0,0,0,0,0,102.90959334586,53.03526736630854,0,68.57894872137933
1761056595856,12.5239283,-70.0426767,9,9.008999999999999,7.720922386119032,1.9,0,0.3096903096903102,17274,1932,24696.15020293348,4454,0,48356.15020293348,0,0.002461925209908229,0.006558568759195522,103.59645422745487,52.96327974929327,0,69.56746507232224
1761056596855,12.5238617,-70.0427333,8.79,8.78121,8.220524982000033,1.9,0,-0.21021021021021105,-11769,1797,30876.939233233497,4341,0,25245.939233233497,0,0.0012853300766349732,0.003424119324155569,102.37055963888271,52.87957106928292,0,68.78237363891748
1761056597855,12.5238017,-70.0427817,8.76,8.76,8.4201731598815,1.9,0,-0.02999999999999936,-1659,1780,12338.856337608342,4331,0,16790.85633760834,0,0.0008548619428971334,0.0022773522158779634,101.17706880527125,52.795962420863106,0,68.34821592557013
