Time[ms],Latitude,Longitude,Speed[m/s],Distance,Altitude[m],Accuracy[m],Flag,Acceleration[m/s^2],AccWork[J],AeroWork[J],GradeWork[J],RollWork[J],StandStillWork[J],TotalWork[J],StandStillTime[s],Fuel[l],CO2[kg],AccECE[%],AeroECE[%],STSECE[%],WorkECE[%]
1762523185639,12.5344217,-70.0511337,0.86,0.86,7.4445168777789235,2.2,0,0.10999999999999999,557,1,3.3920622244889533,425,0,986.392062224489,0,0.000050219537218174115,0.00013378484714921584,11.16132363055583,0.9300383466998812,64.57049643860503,16.224918952669793
1762523186640,12.5344357,-70.0511275,0.77,0.77077,7.444589773154249,2,0,-0.08991008991008989,-463,1,4.505152881228781,381,0,0,0,0,0,10.797929702879525,0.9209126881887129,62.65111805894526,16.00446478381056
1762523187639,12.5344492,-70.0511277,0.82,0.8191799999999999,7.444645583770026,1.9,0,0.050050050050049984,250,1,3.4492634868574896,405,0,659.4492634868575,0,0.00003357411124790533,0.0000894414323644198,11.406427294173152,0.9147573808013395,60.846063351069425,16.277644714093277
1762523188966,12.5344619,-70.051117,0.82,1.0881399999999999,7.144723634829202,1.7,0,0,0,1,-18536.076210389747,538,0,0,0,0,0,10.921228614384626,0.907190738276158,58.60327214896757,15.983404570854672
1762523189966,12.5344676,-70.0511079,0.89,0.89,7.144768753875336,1.6,0,0.07000000000000006,377,1,2.7884924082690787,440,0,820.7884924082691,0,0.000041788270426455535,0.00011132395241607755,11.904889558376167,0.9058748405521979,57.019442734925576,16.35554457740334
1762523190966,12.5344709,-70.0510989,0.74,0.74,7.144803634379141,1.6,0,-0.15000000000000002,-771,1,2.1557197766234566,365,0,0,0,0,0,11.581135559117111,0.8975595002522023,55.518970570116075,16.150975583935413
1762523193966,12.5344749,-70.0510903,0.71,2.13,7.144840499240967,1.6,0,-0.010000000000000009,-138,2,2.278359055450963,1053,0,919.2783590554509,0,0.00004680262091965271,0.00012468218212995485,10.740402344222124,0.8725053104716632,51.45670594948858,16.21721431297302
1762523201966,12.5344728,-70.0510811,0.27,2.16,7.144853332615721,1.6,0,-0.05499999999999999,-1359,0,0.793141059921183,1067,43648,43648,8,0.0022222222222222222,0.00592,10.003937251116042,0.8181560101473463,157.87821773194543,43.842808223238706
1762526985606,12.5497171,-70.0529179,0.68,0,8.707203130851962,18.3,0,0,0,0,0,0,0,0,3783.64,0,0,300,300,,300
1762527048478,12.5497049,-70.0529096,0.11,6.91592,8.807169197494023,18.5,0,-0.009066038936251433,-1419,0,6178.202816679295,3419,0,8178.202816679295,62.872,0.00041637151844448994,0.0011092137251361212,0,0.013260240877822337,0,1.519685536811751
1762530284275,12.5499517,-70.05612,0.31,0,8.699734716845963,8.5,0,0,0,0,0,0,0,0,3235.797,0,0,300,300,,300
1762530285275,12.5499617,-70.0560617,0.05,0.05,8.699933716874948,7.7,0,-0.26,-295,0,12.29879879136594,24,0,0,1,0,0,0,0.0027397191896327147,0,0
1762530286275,12.549975,-70.0560133,0.64,0.64,8.70012172920779,6.5,0,0.59,1282,0,11.619726206630164,316,0,1609.6197262066303,0,0.0000819495217399107,0.00021831352591512212,176.25190232561692,0.41654690559175783,0,2.0939927889351355
1762530287275,12.549955,-70.05602,0.73,0.73,8.700013164984437,5.9,0,0.08999999999999997,388,1,-6.709594695908266,360,0,742.2904053040918,0,0.00003779174839646931,0.00010067721772819425,111.5827273734868,0.502631197785671,0,3.007574362445292
1762530288275,12.5499417,-70.0560233,0.23,0.23,8.69994402670076,5.5,0,-0.5,-1512,0,-4.272953346133917,113,5456,5456,1,0.0002777777777777778,0.00074,96.02877143657652,0.4406484643683377,175.82544207650238,9.863596228871762
1762530557379,12.5459533,-70.051265,1.83,492.46031999999997,8.694380898515671,14.9,0,0.005945656697782271,10382,4368,-343.81801122298515,243484,0,257890.181988777,0,0.013129795026310329,0.03497777395009072,2.6926381391312373e-16,2.726337324123848,3.5165088415300474,21.85983228537977
1762530558378,12.5460583,-70.051225,0.98,0.97902,8.69496352893034,8,0,-0.850850850850851,-7524,2,36.0083075178153,484,0,0,0,0,0,2.687298235723478e-16,2.709426922647595,3.5165088415300474,21.72216531085299
1762530559378,12.5460683,-70.0512,0.85,0.85,8.695075105889412,5.8,0,-0.13,-750,1,6.895790801474774,420,0,0,0,0,0,2.6826791979718603e-16,2.6925496570582594,3.5165088415300474,21.58864841714247
1762530560378,12.5460617,-70.0511933,0.7,0.7,8.695062831692606,5.2,0,-0.15000000000000002,-733,0,-0.758582185176877,346,0,0,0,0,0,2.678887190497798e-16,2.6759407971093556,3.5165088415300474,21.460413086156414
1762530567089,12.5460517,-70.0511883,0.01,0.06711,8.795030606573778,2.2,4,-0.10281627179257934,-1544,0,0,33,36615,36615,6.711,0.0018641556695992174,0.004966110703812315,2.6785242083904657e-16,2.584576403612381,27.115660460412506,24.952442705208085
1762530568477,12.5460417,-70.0511917,0.06,0.08327999999999999,8.794976163467798,2.5,0,0.03602305475504323,11,0,-3.3647472789310626,41,7572,7620.635252721069,1.388,0.00038798444387020753,0.001033590558470233,0.002110670210794238,2.565324302577872,31.995976616582873,25.677882004701818
1762530606379,12.5460517,-70.0512217,0.56,21.225120000000004,8.794942263798337,5.9,0,0.01319191599387895,976,17,-2.095101271690737,10494,0,11484.90489872831,0,0.0005847234898749749,0.0015577033770269332,0.1812880903920144,1.981288750569136,31.995976616582873,22.285174136561707
