Time[ms],Latitude,Longitude,Speed[m/s],Distance,Altitude[m],Accuracy[m],Flag,Acceleration[m/s^2],AccWork[J],AeroWork[J],GradeWork[J],RollWork[J],StandStillWork[J],TotalWork[J],StandStillTime[s],Fuel[l],CO2[kg],AccECE[%],AeroECE[%],STSECE[%],WorkECE[%]
1762456492937,12.5346717,-70.05101,1.45,,7.145850852600599,1.6,0,,,,,,,,,,,,,,
1762456493937,12.53468,-70.0509883,1.58,1.58,7.145936621228554,1.6,0,0.13000000000000012,1240,10,5.300758513472445,781,0,2036.3007585134724,0,0.00010367285549616487,0.0002761844870417832,74.47503145897939,2.7357739939996444,0,2.6482633215321836
1762456494937,12.5346883,-70.05097,1.67,1.67,7.146014404665916,1.6,0,0.08999999999999986,921,12,4.807249779296043,825,0,1762.807249779296,0,0.00008974865844835938,0.0002390904261064294,63.09220639181405,2.9004859116803625,0,4.758164988213876
1762456495937,12.5346967,-70.050955,1.71,1.71,7.146084850468082,1.6,0,0.040000000000000036,425,13,4.353761911256882,845,0,1287.353761911257,0,0.00006554220439838184,0.00017460443251728923,49.483516590598285,3.0052921017189935,0,6.138629306666463
1762456496937,12.534705,-70.05094,1.72,1.72,7.146154891435568,1.5,0,0.010000000000000009,108,13,4.328741913556215,850,0,975.3287419135562,0,0.00004965627759009225,0.00013228432350000576,38.27616035737732,3.066259921698427,0,7.057182169523285
1762456497937,12.5347167,-70.0509267,1.67,1.67,7.146235160437055,1.5,0,-0.050000000000000044,-534,12,4.960865098870116,825,0,307.96086509887016,0,0.000015679011134473267,0.000041768885662236784,30.620928285901854,3.064272165196076,0,7.1649666452768175
1762456498937,12.5347233,-70.05092,1.54,1.54,7.146278555963416,1.5,0,-0.1299999999999999,-1315,9,2.6819737157307912,761,0,0,0,0,0,25.85285654067548,2.991824437406383,0,6.947545100107918
1762456500937,12.534735,-70.050915,1.32,2.64,7.14633928436265,1.5,0,-0.10999999999999999,-1982,12,3.753197257844505,1305,0,0,0,0,0,20.405806160197965,2.7637794778980105,0,6.588786551753534
1762456502937,12.5347517,-70.05091,1.17,2.34,7.146420940808962,1.5,0,-0.07500000000000007,-1177,8,5.046613351432583,1156,0,0,0,0,0,17.194670557315433,2.564931590748772,0,6.289414506835413
1762456503937,12.534765,-70.0509117,1.13,1.13,7.146472583923622,1.5,0,-0.040000000000000036,-290,3,3.1916994152904294,558,0,274.19169941529043,0,0.000013959743575639986,0.000037188756885504925,15.98029694920503,2.4826116121412274,0,6.4155228439532905
1762456504937,12.5347817,-70.050915,1.15,1.15,7.146534687083641,1.5,0,0.020000000000000018,143,4,3.838161598652903,568,0,718.838161598653,0,0.000036597739573082275,0.00009749637822269119,15.703028111532705,2.4133232631645893,0,6.9559453879865645
1762456505937,12.5348017,-70.0509217,1.2,1.2,7.146602589029865,1.5,0,0.050000000000000044,370,4,4.19654398247998,593,0,971.19654398248,0,0.000049445897685650855,0.00013172387143457387,16.58898891329642,2.358702336084296,0,7.702945866324913
1762456506937,12.53482,-70.0509317,1.28,1.28,7.146655597492423,1.5,0,0.08000000000000007,624,5,3.276082011476305,632,0,1264.2760820114763,0,0.00006436726549830341,0.0001714743952874803,18.526560512809528,2.3219781405164284,0,8.677358859988757
1762456507937,12.5348417,-70.0509467,1.45,1.45,7.1467110466080435,1.5,0,0.16999999999999993,1461,8,3.426921692714245,716,0,2188.426921692714,0,0.00011141795585353095,0.00029681743439380646,23.829123416888443,2.320748646306219,0,10.409692416866248
1762456508937,12.5348633,-70.0509633,1.65,1.65,7.1467623057232395,1.5,0,0.19999999999999996,1952,11,3.1679670964577444,815,0,2781.1679670964577,0,0.0001415957950012452,0.0003772111978833172,30.247768811650953,2.3688625556544936,0,12.54781021883793
1762456509937,12.5348833,-70.0509817,1.88,1.88,7.146802622157534,1.5,0,0.22999999999999998,2557,17,2.4916765886807895,929,0,3505.491676588681,0,0.00017847281670478377,0.00047545158370154397,37.79245536818958,2.4837895182817036,0,15.153619329812127
1762456510937,12.5349033,-70.051,2.13,2.13,7.1468431761650315,1.5,0,0.25,3157,25,2.506359325393774,1053,0,4237.506359325394,0,0.0002157414039245985,0.0005747351000551305,45.98172006528701,2.681984925266401,0,18.173454072804486
1762456511937,12.5349233,-70.0510217,2.39,2.39,7.146875709189327,1.5,0,0.26000000000000023,3701,36,2.0106385005560696,1181,0,4920.0106385005565,0,0.000250489300184331,0.0006673034956910578,54.26093667749319,2.975531983709858,0,21.508393922098552
1762456512938,12.5349467,-70.0510433,2.64,2.6426399999999997,7.146922714976821,1.5,0,0.2497502497502498,3961,48,2.9050986844610094,1306,0,5317.905098684461,0,0.0002707470419255285,0.0007212701196896079,61.571107185276794,3.3633171000775626,0,24.88699904854464
1762456513937,12.534975,-70.0510667,2.9,2.8971,7.146985992864995,1.6,0,0.26026026026026006,4537,64,3.910763322801003,1432,0,6036.910763322801,0,0.00030735330947187603,0.0008187892164330778,68.83726991618599,3.8524182860460714,0,28.51820559761526
1762456514937,12.535005,-70.0510917,3.12,3.12,7.147052617777884,1.6,0,0.2200000000000002,4171,80,4.117619491327006,1542,0,5797.117619491327,0,0.0002951448771735157,0.0007862659527902459,73.62344808986049,4.415111202219298,0,31.676165053295357
1762456515937,12.535035,-70.0511167,3.3,3.3,7.147119247295418,1.7,0,0.17999999999999972,3640,95,4.117904072126379,1631,0,5370.117904072126,0,0.0002734053185113293,0.0007283517685141812,76.11208306860208,5.018985756787145,0,34.27336967619388
1762456516937,12.5350633,-70.0511433,3.48,3.48,7.147174984575482,1.7,0,0.18000000000000016,3844,111,3.4447311198108257,1720,0,5678.444731119811,0,0.0002891029616283709,0.0007701702897779802,78.34908355146862,5.663351871284716,0,36.84458309951136
1762456517937,12.53509,-70.0511683,3.65,3.65,7.147227800333692,1.8,0,0.16999999999999993,3818,128,3.2641723046272944,1804,0,5753.264172304627,0,0.0002929121951523616,0.0007803180878858914,79.9276683406657,6.339809949853334,0,39.233515024962124
1762456518937,12.5351183,-70.0511983,3.84,3.84,7.147275517292524,1.8,0,0.18999999999999995,4482,149,2.949051206707154,1898,0,6531.949051206707,0,0.00033255687170122115,0.0008859315062120532,82.1982005527357,7.064125738497509,0,41.87820278808354
1762456519937,12.53515,-70.05123,4.03,4.03,7.147333465276642,1.9,0,0.1900000000000004,4710,173,3.5813592624352,1992,0,6878.581359262435,0,0.00035020473684742765,0.0009329454189615473,84.25624660455678,7.835359977728203,0,44.48237807871099
1762456520937,12.5351833,-70.0512617,4.22,4.22,7.1473981191100044,1.9,0,0.1899999999999995,4937,199,3.9958008633104214,2086,0,7225.99580086331,0,0.0003678924222498834,0.0009800654128736895,86.12495153750814,8.652679478354488,0,47.0397524807651
1762456521937,12.5352167,-70.0512933,4.39,4.39,7.147463432109216,1.9,0,0.16999999999999993,4610,224,4.036539290277105,2170,0,7008.036539290277,0,0.00035679560419162775,0.0009505034895664964,87.03941497332394,9.49861466733055,0,49.23837487968607
1762456522937,12.535255,-70.051325,4.55,4.55,7.147549042790569,1.9,0,0.16000000000000014,4505,249,5.290996939655273,2249,0,7008.290996939655,0,0.0003568085592283548,0.0009505380017843371,87.49106964809606,10.365187592170148,0,51.22764583688622
1762456523937,12.535295,-70.05136,4.68,4.68,7.14763399112665,1.9,0,0.1299999999999999,3779,271,5.250062014812187,2313,0,6368.250062014812,0,0.0003242225715835172,0.0008637289306984899,86.80109517031703,11.228479560362564,0,52.70260351537737
1762456524937,12.5353383,-70.0513917,4.86,4.86,7.147740570320092,1.9,0,0.1800000000000006,5409,304,6.5869138923118555,2402,0,8121.586913892312,0,0.00041348906982589557,0.001101534882016186,87.95770937987221,12.132504780939946,0,54.88689100114912
1762456525937,12.535385,-70.051425,5.09,5.09,7.14785763307378,1.9,0,0.22999999999999954,7208,349,7.234829366176157,2516,0,10080.234829366176,0,0.0005132084366531329,0.0013671872752439463,90.77058800650309,13.119187634432238,0,57.78124515521017
1762456526937,12.535435,-70.0514567,5.3,5.3,7.147992326223527,1.9,0,0.20999999999999996,6872,394,8.324440733787114,2620,0,9894.324440733788,0,0.000503743302008685,0.0013419721565511367,92.68491649556006,14.168986333727492,0,60.31473130985995
1762456527937,12.5354883,-70.0514867,5.52,5.52,7.148144896796307,1.9,0,0.21999999999999975,7498,445,9.429319109526304,2729,0,10681.429319109528,0,0.0005438166605118487,0.001448727583603565,94.79137427272937,15.28949400634958,0,62.94658009010805
1762456528937,12.535545,-70.051515,5.73,5.73,7.148315777114828,1.9,0,0.21000000000000085,7441,498,10.560916325551617,2833,0,10782.56091632555,0,0.0005489655077145217,0.0014624441125514857,96.41041525415906,16.470053730502386,0,65.36442232879156
1762456529937,12.5356017,-70.05154,5.9,5.9,7.14849450249859,1.9,0,0.16999999999999993,6227,544,11.045764892640252,2917,0,9699.04576489264,0,0.0004938012058535271,0.0013154864123937965,96.61545348724403,17.672906271748765,0,67.10401584214665
